Instance,Terminal,Layer,X location,Y location,Voltage
hold11,VPWR,li1,50.6000,62.5600,1.799892
hold10,VPWR,li1,54.7400,78.8800,1.799931
hold9,VPWR,li1,51.9800,84.3200,1.799930
hold8,VPWR,li1,55.2000,62.5600,1.799887
hold7,VPWR,li1,61.1800,68.0000,1.799793
hold6,VPWR,li1,45.0800,68.0000,1.799837
hold5,VPWR,li1,42.3200,62.5600,1.799903
hold4,VPWR,li1,37.7200,68.0000,1.799860
hold3,VPWR,li1,40.9400,68.0000,1.799851
hold2,VPWR,li1,37.2600,84.3200,1.799949
hold1,VPWR,li1,33.1200,84.3200,1.799960
clkload6,VPWR,li1,76.8200,68.0000,1.799778
clkload5,VPWR,li1,54.5100,68.0000,1.799802
clkload4,VPWR,li1,76.1300,46.2400,1.799798
clkload3,VPWR,li1,64.8600,40.8000,1.799220
clkload2,VPWR,li1,55.2000,73.4400,1.799324
clkload1,VPWR,li1,44.3900,29.9200,1.799882
clkload0,VPWR,li1,29.9000,35.3600,1.799787
clkbuf_3_7__f_clk,VPWR,li1,74.9800,73.4400,1.799232
clkbuf_3_6__f_clk,VPWR,li1,57.0400,73.4400,1.799308
clkbuf_3_5__f_clk,VPWR,li1,78.2000,40.8000,1.799146
clkbuf_3_4__f_clk,VPWR,li1,63.9400,40.8000,1.799220
clkbuf_3_3__f_clk,VPWR,li1,41.8600,73.4400,1.799455
clkbuf_3_2__f_clk,VPWR,li1,29.9000,73.4400,1.799631
clkbuf_3_1__f_clk,VPWR,li1,46.4600,35.3600,1.799650
clkbuf_3_0__f_clk,VPWR,li1,36.3400,35.3600,1.799716
clkbuf_0_clk,VPWR,li1,52.9000,57.1200,1.799641
fanout31,VPWR,li1,11.0400,78.8800,1.799967
fanout30,VPWR,li1,7.8200,73.4400,1.799796
fanout29,VPWR,li1,64.4000,46.2400,1.799819
fanout28,VPWR,li1,9.6600,46.2400,1.799954
fanout27,VPWR,li1,79.5800,78.8800,1.799931
fanout26,VPWR,li1,40.0200,19.0400,1.799969
fanout25,VPWR,li1,55.6600,19.0400,1.799959
fanout24,VPWR,li1,55.6600,35.3600,1.799631
fanout23,VPWR,li1,63.4800,29.9200,1.799860
fanout22,VPWR,li1,56.1200,35.3600,1.799631
fanout21,VPWR,li1,32.6600,40.8000,1.799681
fanout20,VPWR,li1,41.8600,78.8800,1.799939
output19,VPWR,li1,81.8800,62.5600,1.799863
output18,VPWR,li1,88.3200,73.4400,1.799232
output17,VPWR,li1,88.3200,51.6800,1.799821
output16,VPWR,li1,88.3200,40.8000,1.799142
output15,VPWR,li1,80.9600,29.9200,1.799839
output14,VPWR,li1,81.4200,19.0400,1.799944
output13,VPWR,li1,88.3200,46.2400,1.799796
output12,VPWR,li1,80.5000,35.3600,1.799601
output11,VPWR,li1,7.8200,29.9200,1.799945
input10,VPWR,li1,7.5900,68.0000,1.799920
input9,VPWR,li1,10.3500,35.3600,1.799870
input8,VPWR,li1,7.5900,84.3200,1.799978
input7,VPWR,li1,7.5900,84.3200,1.799978
input6,VPWR,li1,12.6500,78.8800,1.799967
input5,VPWR,li1,7.5900,68.0000,1.799920
input4,VPWR,li1,7.5900,51.6800,1.799962
input3,VPWR,li1,8.9700,35.3600,1.799870
input2,VPWR,li1,7.5900,46.2400,1.799954
input1,VPWR,li1,7.5900,35.3600,1.799870
TAP_TAPCELL_ROW_30_160,VPWR,li1,83.0300,94.8930,1.799997
TAP_TAPCELL_ROW_30_159,VPWR,li1,70.1500,94.8930,1.799997
TAP_TAPCELL_ROW_30_158,VPWR,li1,57.2700,94.8930,1.799998
TAP_TAPCELL_ROW_30_157,VPWR,li1,44.3900,94.8930,1.799998
TAP_TAPCELL_ROW_30_156,VPWR,li1,31.5100,94.8930,1.799999
TAP_TAPCELL_ROW_30_155,VPWR,li1,18.6300,94.8930,1.799999
TAP_TAPCELL_ROW_29_154,VPWR,li1,83.0300,90.0660,1.799858
TAP_TAPCELL_ROW_29_153,VPWR,li1,57.2700,90.0660,1.799870
TAP_TAPCELL_ROW_29_152,VPWR,li1,31.5100,90.0660,1.799921
TAP_TAPCELL_ROW_28_151,VPWR,li1,70.1500,89.4530,1.799858
TAP_TAPCELL_ROW_28_150,VPWR,li1,44.3900,89.4530,1.799887
TAP_TAPCELL_ROW_28_149,VPWR,li1,18.6300,89.4530,1.799953
TAP_TAPCELL_ROW_27_148,VPWR,li1,83.0300,84.6260,1.799921
TAP_TAPCELL_ROW_27_147,VPWR,li1,57.2700,84.6260,1.799926
TAP_TAPCELL_ROW_27_146,VPWR,li1,31.5100,84.6260,1.799960
TAP_TAPCELL_ROW_26_145,VPWR,li1,70.1500,84.0130,1.799921
TAP_TAPCELL_ROW_26_144,VPWR,li1,44.3900,84.0130,1.799941
TAP_TAPCELL_ROW_26_143,VPWR,li1,18.6300,84.0130,1.799978
TAP_TAPCELL_ROW_25_142,VPWR,li1,83.0300,79.1860,1.799931
TAP_TAPCELL_ROW_25_141,VPWR,li1,57.2700,79.1860,1.799931
TAP_TAPCELL_ROW_25_140,VPWR,li1,31.5100,79.1860,1.799949
TAP_TAPCELL_ROW_24_139,VPWR,li1,70.1500,78.5730,1.799931
TAP_TAPCELL_ROW_24_138,VPWR,li1,44.3900,78.5730,1.799937
TAP_TAPCELL_ROW_24_137,VPWR,li1,18.6300,78.5730,1.799969
TAP_TAPCELL_ROW_23_136,VPWR,li1,83.0300,73.7460,1.799232
TAP_TAPCELL_ROW_23_135,VPWR,li1,57.2700,73.7460,1.799308
TAP_TAPCELL_ROW_23_134,VPWR,li1,31.5100,73.7460,1.799631
TAP_TAPCELL_ROW_22_133,VPWR,li1,70.1500,73.1330,1.799251
TAP_TAPCELL_ROW_22_132,VPWR,li1,44.3900,73.1330,1.799429
TAP_TAPCELL_ROW_22_131,VPWR,li1,18.6300,73.1330,1.799800
TAP_TAPCELL_ROW_21_130,VPWR,li1,83.0300,68.3060,1.799775
TAP_TAPCELL_ROW_21_129,VPWR,li1,57.2700,68.3060,1.799799
TAP_TAPCELL_ROW_21_128,VPWR,li1,31.5100,68.3060,1.799884
TAP_TAPCELL_ROW_20_127,VPWR,li1,70.1500,67.6930,1.799783
TAP_TAPCELL_ROW_20_126,VPWR,li1,44.3900,67.6930,1.799837
TAP_TAPCELL_ROW_20_125,VPWR,li1,18.6300,67.6930,1.799924
TAP_TAPCELL_ROW_19_124,VPWR,li1,83.0300,62.8660,1.799863
TAP_TAPCELL_ROW_19_123,VPWR,li1,57.2700,62.8660,1.799884
TAP_TAPCELL_ROW_19_122,VPWR,li1,31.5100,62.8660,1.799933
TAP_TAPCELL_ROW_18_121,VPWR,li1,70.1500,62.2530,1.799871
TAP_TAPCELL_ROW_18_120,VPWR,li1,44.3900,62.2530,1.799899
TAP_TAPCELL_ROW_18_119,VPWR,li1,18.6300,62.2530,1.799959
TAP_TAPCELL_ROW_17_118,VPWR,li1,83.0300,57.4260,1.799621
TAP_TAPCELL_ROW_17_117,VPWR,li1,57.2700,57.4260,1.799636
TAP_TAPCELL_ROW_17_116,VPWR,li1,31.5100,57.4260,1.799829
TAP_TAPCELL_ROW_16_115,VPWR,li1,70.1500,56.8130,1.799628
TAP_TAPCELL_ROW_16_114,VPWR,li1,44.3900,56.8130,1.799711
TAP_TAPCELL_ROW_16_113,VPWR,li1,18.6300,56.8130,1.799908
TAP_TAPCELL_ROW_15_112,VPWR,li1,83.0300,51.9860,1.799822
TAP_TAPCELL_ROW_15_111,VPWR,li1,57.2700,51.9860,1.799852
TAP_TAPCELL_ROW_15_110,VPWR,li1,31.5100,51.9860,1.799930
TAP_TAPCELL_ROW_14_109,VPWR,li1,70.1500,51.3730,1.799833
TAP_TAPCELL_ROW_14_108,VPWR,li1,44.3900,51.3730,1.799882
TAP_TAPCELL_ROW_14_107,VPWR,li1,18.6300,51.3730,1.799962
TAP_TAPCELL_ROW_13_106,VPWR,li1,83.0300,46.5460,1.799796
TAP_TAPCELL_ROW_13_105,VPWR,li1,57.2700,46.5460,1.799836
TAP_TAPCELL_ROW_13_104,VPWR,li1,31.5100,46.5460,1.799922
TAP_TAPCELL_ROW_12_103,VPWR,li1,70.1500,45.9330,1.799808
TAP_TAPCELL_ROW_12_102,VPWR,li1,44.3900,45.9330,1.799874
TAP_TAPCELL_ROW_12_101,VPWR,li1,18.6300,45.9330,1.799957
TAP_TAPCELL_ROW_11_100,VPWR,li1,83.0300,41.1060,1.799144
TAP_TAPCELL_ROW_11_99,VPWR,li1,57.2700,41.1060,1.799314
TAP_TAPCELL_ROW_11_98,VPWR,li1,31.5100,41.1060,1.799681
TAP_TAPCELL_ROW_10_97,VPWR,li1,70.1500,40.4930,1.799191
TAP_TAPCELL_ROW_10_96,VPWR,li1,44.3900,40.4930,1.799494
TAP_TAPCELL_ROW_10_95,VPWR,li1,18.6300,40.4930,1.799839
TAP_TAPCELL_ROW_9_94,VPWR,li1,83.0300,35.6660,1.799600
TAP_TAPCELL_ROW_9_93,VPWR,li1,57.2700,35.6660,1.799631
TAP_TAPCELL_ROW_9_92,VPWR,li1,31.5100,35.6660,1.799787
TAP_TAPCELL_ROW_8_91,VPWR,li1,70.1500,35.0530,1.799611
TAP_TAPCELL_ROW_8_90,VPWR,li1,44.3900,35.0530,1.799665
TAP_TAPCELL_ROW_8_89,VPWR,li1,18.6300,35.0530,1.799874
TAP_TAPCELL_ROW_7_88,VPWR,li1,83.0300,30.2260,1.799838
TAP_TAPCELL_ROW_7_87,VPWR,li1,57.2700,30.2260,1.799865
TAP_TAPCELL_ROW_7_86,VPWR,li1,31.5100,30.2260,1.799922
TAP_TAPCELL_ROW_6_85,VPWR,li1,70.1500,29.6130,1.799850
TAP_TAPCELL_ROW_6_84,VPWR,li1,44.3900,29.6130,1.799882
TAP_TAPCELL_ROW_6_83,VPWR,li1,18.6300,29.6130,1.799952
TAP_TAPCELL_ROW_5_82,VPWR,li1,83.0300,24.7860,1.799944
TAP_TAPCELL_ROW_5_81,VPWR,li1,57.2700,24.7860,1.799960
TAP_TAPCELL_ROW_5_80,VPWR,li1,31.5100,24.7860,1.799978
TAP_TAPCELL_ROW_4_79,VPWR,li1,70.1500,24.1730,1.799952
TAP_TAPCELL_ROW_4_78,VPWR,li1,44.3900,24.1730,1.799967
TAP_TAPCELL_ROW_4_77,VPWR,li1,18.6300,24.1730,1.799988
TAP_TAPCELL_ROW_3_76,VPWR,li1,83.0300,19.3460,1.799944
TAP_TAPCELL_ROW_3_75,VPWR,li1,57.2700,19.3460,1.799959
TAP_TAPCELL_ROW_3_74,VPWR,li1,31.5100,19.3460,1.799976
TAP_TAPCELL_ROW_2_73,VPWR,li1,70.1500,18.7330,1.799951
TAP_TAPCELL_ROW_2_72,VPWR,li1,44.3900,18.7330,1.799967
TAP_TAPCELL_ROW_2_71,VPWR,li1,18.6300,18.7330,1.799988
TAP_TAPCELL_ROW_1_70,VPWR,li1,83.0300,13.9060,1.799924
TAP_TAPCELL_ROW_1_69,VPWR,li1,57.2700,13.9060,1.799937
TAP_TAPCELL_ROW_1_68,VPWR,li1,31.5100,13.9060,1.799967
TAP_TAPCELL_ROW_0_67,VPWR,li1,83.0300,13.2930,1.799924
TAP_TAPCELL_ROW_0_66,VPWR,li1,70.1500,13.2930,1.799929
TAP_TAPCELL_ROW_0_65,VPWR,li1,57.2700,13.2930,1.799937
TAP_TAPCELL_ROW_0_64,VPWR,li1,44.3900,13.2930,1.799948
TAP_TAPCELL_ROW_0_63,VPWR,li1,31.5100,13.2930,1.799967
TAP_TAPCELL_ROW_0_62,VPWR,li1,18.6300,13.2930,1.799983
PHY_EDGE_ROW_30_Left_61,VPWR,li1,6.2100,95.2000,1.799999
PHY_EDGE_ROW_29_Left_60,VPWR,li1,6.2100,89.7600,1.799952
PHY_EDGE_ROW_28_Left_59,VPWR,li1,6.2100,89.7600,1.799952
PHY_EDGE_ROW_27_Left_58,VPWR,li1,6.2100,84.3200,1.799978
PHY_EDGE_ROW_26_Left_57,VPWR,li1,6.2100,84.3200,1.799978
PHY_EDGE_ROW_25_Left_56,VPWR,li1,6.2100,78.8800,1.799967
PHY_EDGE_ROW_24_Left_55,VPWR,li1,6.2100,78.8800,1.799967
PHY_EDGE_ROW_23_Left_54,VPWR,li1,6.2100,73.4400,1.799796
PHY_EDGE_ROW_22_Left_53,VPWR,li1,6.2100,73.4400,1.799796
PHY_EDGE_ROW_21_Left_52,VPWR,li1,6.2100,68.0000,1.799920
PHY_EDGE_ROW_20_Left_51,VPWR,li1,6.2100,68.0000,1.799920
PHY_EDGE_ROW_19_Left_50,VPWR,li1,6.2100,62.5600,1.799958
PHY_EDGE_ROW_18_Left_49,VPWR,li1,6.2100,62.5600,1.799958
PHY_EDGE_ROW_17_Left_48,VPWR,li1,6.2100,57.1200,1.799906
PHY_EDGE_ROW_16_Left_47,VPWR,li1,6.2100,57.1200,1.799906
PHY_EDGE_ROW_15_Left_46,VPWR,li1,6.2100,51.6800,1.799962
PHY_EDGE_ROW_14_Left_45,VPWR,li1,6.2100,51.6800,1.799962
PHY_EDGE_ROW_13_Left_44,VPWR,li1,6.2100,46.2400,1.799954
PHY_EDGE_ROW_12_Left_43,VPWR,li1,6.2100,46.2400,1.799954
PHY_EDGE_ROW_11_Left_42,VPWR,li1,6.2100,40.8000,1.799837
PHY_EDGE_ROW_10_Left_41,VPWR,li1,6.2100,40.8000,1.799837
PHY_EDGE_ROW_9_Left_40,VPWR,li1,6.2100,35.3600,1.799870
PHY_EDGE_ROW_8_Left_39,VPWR,li1,6.2100,35.3600,1.799870
PHY_EDGE_ROW_7_Left_38,VPWR,li1,6.2100,29.9200,1.799945
PHY_EDGE_ROW_6_Left_37,VPWR,li1,6.2100,29.9200,1.799945
PHY_EDGE_ROW_5_Left_36,VPWR,li1,6.2100,24.4800,1.799988
PHY_EDGE_ROW_4_Left_35,VPWR,li1,6.2100,24.4800,1.799988
PHY_EDGE_ROW_3_Left_34,VPWR,li1,6.2100,19.0400,1.799988
PHY_EDGE_ROW_2_Left_33,VPWR,li1,6.2100,19.0400,1.799988
PHY_EDGE_ROW_1_Left_32,VPWR,li1,6.2100,13.6000,1.799983
PHY_EDGE_ROW_0_Left_31,VPWR,li1,6.2100,13.6000,1.799983
PHY_EDGE_ROW_30_Right_30,VPWR,li1,89.9300,95.2000,1.799997
PHY_EDGE_ROW_29_Right_29,VPWR,li1,89.9300,89.7600,1.799858
PHY_EDGE_ROW_28_Right_28,VPWR,li1,89.9300,89.7600,1.799858
PHY_EDGE_ROW_27_Right_27,VPWR,li1,89.9300,84.3200,1.799921
PHY_EDGE_ROW_26_Right_26,VPWR,li1,89.9300,84.3200,1.799921
PHY_EDGE_ROW_25_Right_25,VPWR,li1,89.9300,78.8800,1.799931
PHY_EDGE_ROW_24_Right_24,VPWR,li1,89.9300,78.8800,1.799931
PHY_EDGE_ROW_23_Right_23,VPWR,li1,89.9300,73.4400,1.799232
PHY_EDGE_ROW_22_Right_22,VPWR,li1,89.9300,73.4400,1.799232
PHY_EDGE_ROW_21_Right_21,VPWR,li1,89.9300,68.0000,1.799774
PHY_EDGE_ROW_20_Right_20,VPWR,li1,89.9300,68.0000,1.799774
PHY_EDGE_ROW_19_Right_19,VPWR,li1,89.9300,62.5600,1.799861
PHY_EDGE_ROW_18_Right_18,VPWR,li1,89.9300,62.5600,1.799861
PHY_EDGE_ROW_17_Right_17,VPWR,li1,89.9300,57.1200,1.799621
PHY_EDGE_ROW_16_Right_16,VPWR,li1,89.9300,57.1200,1.799621
PHY_EDGE_ROW_15_Right_15,VPWR,li1,89.9300,51.6800,1.799821
PHY_EDGE_ROW_14_Right_14,VPWR,li1,89.9300,51.6800,1.799821
PHY_EDGE_ROW_13_Right_13,VPWR,li1,89.9300,46.2400,1.799796
PHY_EDGE_ROW_12_Right_12,VPWR,li1,89.9300,46.2400,1.799796
PHY_EDGE_ROW_11_Right_11,VPWR,li1,89.9300,40.8000,1.799142
PHY_EDGE_ROW_10_Right_10,VPWR,li1,89.9300,40.8000,1.799142
PHY_EDGE_ROW_9_Right_9,VPWR,li1,89.9300,35.3600,1.799599
PHY_EDGE_ROW_8_Right_8,VPWR,li1,89.9300,35.3600,1.799599
PHY_EDGE_ROW_7_Right_7,VPWR,li1,89.9300,29.9200,1.799836
PHY_EDGE_ROW_6_Right_6,VPWR,li1,89.9300,29.9200,1.799836
PHY_EDGE_ROW_5_Right_5,VPWR,li1,89.9300,24.4800,1.799943
PHY_EDGE_ROW_4_Right_4,VPWR,li1,89.9300,24.4800,1.799943
PHY_EDGE_ROW_3_Right_3,VPWR,li1,89.9300,19.0400,1.799944
PHY_EDGE_ROW_2_Right_2,VPWR,li1,89.9300,19.0400,1.799944
PHY_EDGE_ROW_1_Right_1,VPWR,li1,89.9300,13.6000,1.799924
PHY_EDGE_ROW_0_Right_0,VPWR,li1,89.9300,13.6000,1.799924
_500_,VPWR,li1,68.5400,62.5600,1.799871
_499_,VPWR,li1,61.1800,57.1200,1.799633
_498_,VPWR,li1,66.2400,51.6800,1.799839
_497_,VPWR,li1,62.1000,35.3600,1.799620
_496_,VPWR,li1,51.0600,35.3600,1.799639
_495_,VPWR,li1,48.3000,29.9200,1.799876
_494_,VPWR,li1,51.0600,13.6000,1.799940
_493_,VPWR,li1,43.4700,13.6000,1.799948
_492_,VPWR,li1,35.4200,13.6000,1.799959
_491_,VPWR,li1,53.3600,84.3200,1.799930
_490_,VPWR,li1,66.2400,84.3200,1.799921
_489_,VPWR,li1,69.9200,89.7600,1.799858
_488_,VPWR,li1,62.5600,89.7600,1.799862
_487_,VPWR,li1,61.1800,68.0000,1.799793
_486_,VPWR,li1,24.3800,78.8800,1.799964
_485_,VPWR,li1,27.6000,89.7600,1.799929
_484_,VPWR,li1,41.4000,89.7600,1.799893
_483_,VPWR,li1,48.3000,89.7600,1.799882
_482_,VPWR,li1,14.7200,68.0000,1.799921
_481_,VPWR,li1,27.6000,68.0000,1.799901
_480_,VPWR,li1,34.5000,62.5600,1.799919
_479_,VPWR,li1,38.1800,40.8000,1.799573
_478_,VPWR,li1,48.3000,51.6800,1.799875
_477_,VPWR,li1,40.9400,51.6800,1.799892
_476_,VPWR,li1,85.5600,62.5600,1.799861
_475_,VPWR,li1,85.5600,68.0000,1.799774
_474_,VPWR,li1,85.5600,51.6800,1.799821
_473_,VPWR,li1,85.5600,35.3600,1.799599
_472_,VPWR,li1,85.5600,29.9200,1.799836
_471_,VPWR,li1,85.5600,24.4800,1.799943
_470_,VPWR,li1,85.5600,40.8000,1.799142
_469_,VPWR,li1,79.1200,46.2400,1.799796
_468_,VPWR,li1,11.9600,84.3200,1.799978
_467_,VPWR,li1,11.9600,78.8800,1.799967
_466_,VPWR,li1,11.5000,73.4400,1.799797
_465_,VPWR,li1,10.3500,62.5600,1.799958
_464_,VPWR,li1,9.8900,57.1200,1.799906
_463_,VPWR,li1,12.6500,40.8000,1.799837
_462_,VPWR,li1,11.2700,46.2400,1.799954
_461_,VPWR,li1,12.1900,40.8000,1.799837
_460_,VPWR,li1,17.9400,73.4400,1.799798
_459_,VPWR,li1,24.8400,89.7600,1.799939
_458_,VPWR,li1,36.3400,89.7600,1.799906
_457_,VPWR,li1,18.4000,89.7600,1.799953
_456_,VPWR,li1,12.4200,68.0000,1.799920
_455_,VPWR,li1,23.4600,68.0000,1.799930
_454_,VPWR,li1,27.1400,62.5600,1.799942
_453_,VPWR,li1,35.4200,40.8000,1.799635
_452_,VPWR,li1,37.7200,57.1200,1.799766
_451_,VPWR,li1,38.6400,46.2400,1.799893
_450_,VPWR,li1,38.6400,84.3200,1.799949
_449_,VPWR,li1,46.4600,78.8800,1.799936
_448_,VPWR,li1,50.1400,73.4400,1.799370
_447_,VPWR,li1,48.3000,73.4400,1.799391
_446_,VPWR,li1,35.4200,68.0000,1.799872
_445_,VPWR,li1,37.7200,62.5600,1.799911
_444_,VPWR,li1,45.0800,62.5600,1.799899
_443_,VPWR,li1,48.3000,68.0000,1.799825
_442_,VPWR,li1,55.6600,68.0000,1.799802
_441_,VPWR,li1,27.6000,78.8800,1.799955
_440_,VPWR,li1,56.1200,78.8800,1.799931
_439_,VPWR,li1,62.1000,46.2400,1.799824
_438_,VPWR,li1,14.7200,35.3600,1.799870
_437_,VPWR,li1,34.9600,78.8800,1.799944
_436_,VPWR,li1,51.0600,46.2400,1.799852
_435_,VPWR,li1,10.5800,29.9200,1.799945
_434_,VPWR,li1,79.1200,13.6000,1.799924
_433_,VPWR,li1,79.1200,29.9200,1.799841
_432_,VPWR,li1,81.8800,19.0400,1.799944
_431_,VPWR,li1,74.0600,40.8000,1.799166
_430_,VPWR,li1,75.9000,35.3600,1.799604
_429_,VPWR,li1,65.7800,73.4400,1.799271
_428_,VPWR,li1,68.5400,68.0000,1.799785
_427_,VPWR,li1,53.3600,57.1200,1.799642
_426_,VPWR,li1,55.2000,51.6800,1.799856
_425_,VPWR,li1,53.3600,40.8000,1.799374
_424_,VPWR,li1,48.3000,40.8000,1.799434
_423_,VPWR,li1,40.0200,35.3600,1.799690
_422_,VPWR,li1,35.4200,29.9200,1.799908
_421_,VPWR,li1,35.8800,24.4800,1.799972
_420_,VPWR,li1,35.4200,19.0400,1.799971
_419_,VPWR,li1,81.8800,57.1200,1.799621
_418_,VPWR,li1,76.8200,68.0000,1.799778
_417_,VPWR,li1,75.9000,51.6800,1.799826
_416_,VPWR,li1,74.9800,73.4400,1.799232
_415_,VPWR,li1,63.7100,62.5600,1.799878
_414_,VPWR,li1,74.2900,62.5600,1.799867
_413_,VPWR,li1,57.2700,62.5600,1.799884
_412_,VPWR,li1,60.0300,57.1200,1.799633
_411_,VPWR,li1,66.9300,57.1200,1.799630
_410_,VPWR,li1,64.6300,51.6800,1.799839
_409_,VPWR,li1,58.1900,40.8000,1.799314
_408_,VPWR,li1,59.5700,35.3600,1.799627
_407_,VPWR,li1,46.2300,35.3600,1.799650
_406_,VPWR,li1,50.3700,29.9200,1.799873
_405_,VPWR,li1,49.4500,24.4800,1.799964
_404_,VPWR,li1,45.7700,24.4800,1.799966
_403_,VPWR,li1,47.8400,19.0400,1.799964
_402_,VPWR,li1,51.5200,24.4800,1.799962
_401_,VPWR,li1,45.7700,19.0400,1.799965
_400_,VPWR,li1,43.0100,19.0400,1.799967
_399_,VPWR,li1,29.6700,19.0400,1.799980
_398_,VPWR,li1,40.7100,19.0400,1.799969
_397_,VPWR,li1,58.8800,84.3200,1.799926
_396_,VPWR,li1,61.6400,84.3200,1.799924
_395_,VPWR,li1,71.3000,84.3200,1.799921
_394_,VPWR,li1,63.0200,89.7600,1.799862
_393_,VPWR,li1,68.5400,89.7600,1.799858
_392_,VPWR,li1,57.2700,89.7600,1.799870
_391_,VPWR,li1,59.1100,84.3200,1.799925
_390_,VPWR,li1,59.5700,73.4400,1.799296
_389_,VPWR,li1,23.2300,73.4400,1.799758
_388_,VPWR,li1,30.5900,89.7600,1.799921
_387_,VPWR,li1,42.0900,89.7600,1.799893
_386_,VPWR,li1,45.3100,84.3200,1.799938
_385_,VPWR,li1,20.4700,68.0000,1.799927
_384_,VPWR,li1,27.3700,73.4400,1.799679
_383_,VPWR,li1,34.7300,57.1200,1.799792
_382_,VPWR,li1,38.4100,46.2400,1.799893
_381_,VPWR,li1,44.3900,57.1200,1.799711
_380_,VPWR,li1,46.6900,51.6800,1.799875
_379_,VPWR,li1,86.7100,57.1200,1.799621
_378_,VPWR,li1,86.2500,62.5600,1.799861
_377_,VPWR,li1,85.7900,46.2400,1.799796
_376_,VPWR,li1,86.7100,29.9200,1.799836
_375_,VPWR,li1,86.7100,24.4800,1.799943
_374_,VPWR,li1,86.7100,19.0400,1.799944
_373_,VPWR,li1,86.7100,35.3600,1.799599
_372_,VPWR,li1,85.3300,40.8000,1.799142
_371_,VPWR,li1,16.5600,78.8800,1.799968
_370_,VPWR,li1,23.0000,84.3200,1.799979
_369_,VPWR,li1,18.6300,84.3200,1.799978
_368_,VPWR,li1,29.6700,84.3200,1.799963
_367_,VPWR,li1,30.5900,84.3200,1.799963
_366_,VPWR,li1,25.9900,84.3200,1.799974
_365_,VPWR,li1,16.5600,89.7600,1.799952
_364_,VPWR,li1,20.0100,84.3200,1.799979
_363_,VPWR,li1,20.2400,84.3200,1.799979
_362_,VPWR,li1,14.9500,62.5600,1.799959
_361_,VPWR,li1,14.7200,57.1200,1.799907
_360_,VPWR,li1,14.2600,57.1200,1.799907
_359_,VPWR,li1,17.4800,57.1200,1.799908
_358_,VPWR,li1,15.4100,51.6800,1.799962
_357_,VPWR,li1,21.8500,62.5600,1.799960
_356_,VPWR,li1,24.1500,62.5600,1.799952
_355_,VPWR,li1,22.0800,46.2400,1.799958
_354_,VPWR,li1,23.6900,51.6800,1.799956
_353_,VPWR,li1,25.9900,57.1200,1.799871
_352_,VPWR,li1,22.0800,62.5600,1.799960
_351_,VPWR,li1,22.3100,57.1200,1.799908
_350_,VPWR,li1,19.5500,57.1200,1.799908
_349_,VPWR,li1,17.7100,51.6800,1.799962
_348_,VPWR,li1,28.2900,57.1200,1.799850
_347_,VPWR,li1,25.7600,57.1200,1.799887
_346_,VPWR,li1,26.4500,40.8000,1.799761
_345_,VPWR,li1,25.9900,40.8000,1.799761
_344_,VPWR,li1,32.4300,57.1200,1.799813
_343_,VPWR,li1,28.0600,51.6800,1.799940
_342_,VPWR,li1,21.8500,51.6800,1.799963
_341_,VPWR,li1,19.0900,51.6800,1.799962
_340_,VPWR,li1,33.3500,46.2400,1.799913
_339_,VPWR,li1,29.4400,51.6800,1.799940
_338_,VPWR,li1,29.2100,46.2400,1.799929
_337_,VPWR,li1,27.3700,46.2400,1.799936
_336_,VPWR,li1,30.3600,46.2400,1.799929
_335_,VPWR,li1,15.6400,46.2400,1.799956
_334_,VPWR,li1,25.5300,46.2400,1.799949
_333_,VPWR,li1,32.4300,51.6800,1.799923
_332_,VPWR,li1,22.7700,46.2400,1.799958
_331_,VPWR,li1,19.7800,46.2400,1.799957
_330_,VPWR,li1,23.6900,40.8000,1.799800
_329_,VPWR,li1,23.0000,51.6800,1.799963
_328_,VPWR,li1,25.0700,46.2400,1.799949
_327_,VPWR,li1,20.9300,40.8000,1.799840
_326_,VPWR,li1,17.7100,46.2400,1.799957
_325_,VPWR,li1,22.3100,35.3600,1.799877
_324_,VPWR,li1,21.8500,35.3600,1.799877
_323_,VPWR,li1,33.3500,84.3200,1.799956
_322_,VPWR,li1,50.3700,89.7600,1.799877
_321_,VPWR,li1,55.4300,84.3200,1.799927
_320_,VPWR,li1,42.5500,78.8800,1.799939
_319_,VPWR,li1,39.3300,78.8800,1.799941
_318_,VPWR,li1,34.2700,68.0000,1.799872
_317_,VPWR,li1,42.0900,68.0000,1.799843
_316_,VPWR,li1,48.0700,57.1200,1.799694
_315_,VPWR,li1,52.2100,62.5600,1.799890
_314_,VPWR,li1,29.6700,78.8800,1.799952
_313_,VPWR,li1,32.8900,78.8800,1.799949
_312_,VPWR,li1,78.6600,13.6000,1.799924
_311_,VPWR,li1,73.6000,13.6000,1.799927
_310_,VPWR,li1,73.8300,13.6000,1.799927
_309_,VPWR,li1,71.0700,19.0400,1.799951
_308_,VPWR,li1,78.2000,29.9200,1.799841
_307_,VPWR,li1,62.5600,29.9200,1.799860
_306_,VPWR,li1,58.8800,29.9200,1.799865
_305_,VPWR,li1,55.4300,29.9200,1.799867
_304_,VPWR,li1,52.9000,29.9200,1.799870
_303_,VPWR,li1,54.7400,24.4800,1.799961
_302_,VPWR,li1,54.7400,19.0400,1.799961
_301_,VPWR,li1,59.8000,19.0400,1.799958
_300_,VPWR,li1,50.8300,19.0400,1.799962
_299_,VPWR,li1,53.1300,19.0400,1.799961
_298_,VPWR,li1,53.5900,24.4800,1.799961
